_id,year,month,day,mean_windspeed,wind_direction,mean_tempurature,humidity,rainfall,duration,color,location
664020efaa38843775c1750b,2021,11,14,11.1,50,21.8,48,0,0,Green,CLK
664020efaa38843775c1750c,2021,11,15,12,60,22.2,55,0,0,Green,CLK
664020efaa38843775c1750d,2021,11,16,10.9,60,23,62,0,0,Green,CLK
664020efaa38843775c1750e,2021,11,17,14.4,320,23.5,65,0,0,Green,CLK
664020efaa38843775c1750f,2021,11,18,11.2,310,22.2,62,0,0,Green,CLK
664020efaa38843775c17510,2021,11,19,8.4,110,23.1,71,0,0,Green,CLK
664020efaa38843775c17511,2021,11,20,21,100,24.4,69,0.1,0,Green,CLK
664020efaa38843775c17512,2021,11,21,15.2,90,24.4,74,0,0,Green,CLK
664020efaa38843775c17513,2021,11,22,18.5,10,18.7,74,2.6,0,Green,CLK
664020efaa38843775c17514,2021,11,23,13.1,20,15.8,54,Trace,0,Green,CLK
664020efaa38843775c17515,2021,11,24,11.8,40,18.5,51,0,0,Green,CLK
664020efaa38843775c17516,2021,11,25,8.8,310,20.6,55,0,0,Green,CLK
664020efaa38843775c17517,2021,11,26,10.2,60,21.5,51,0,0,Green,CLK
664020efaa38843775c17518,2021,11,27,11.5,50,21.5,48,0,0,Green,CLK
664020efaa38843775c17519,2021,11,28,9.9,60,21.7,58,0,0,Green,CLK
664020efaa38843775c1751a,2021,11,29,10.6,40,22.2,56,0,0,Green,CLK
664020efaa38843775c1751b,2021,11,30,17.4,360,21.3,52,0,0,Green,CLK
664020efaa38843775c1751c,2021,12,1,16.4,30,17.4,27,0,0,Green,CLK
664020efaa38843775c1751d,2021,12,2,14.1,50,17.2,30,0,0,Green,CLK
664020efaa38843775c1751e,2021,12,3,14.3,10,18.3,22,0,0,Green,CLK
664020efaa38843775c1751f,2021,12,4,12.9,50,18,31,0,0,Green,CLK
664020efaa38843775c17520,2021,12,5,12.8,50,19.1,44,0,0,Green,CLK
664020efaa38843775c17521,2021,12,6,11.4,50,18.8,44,0,0,Green,CLK
664020efaa38843775c17522,2021,12,7,12.3,80,19.7,53,0,0,Green,CLK
664020efaa38843775c17523,2021,12,8,15.6,100,20.9,57,0,0,Green,CLK
664020efaa38843775c17524,2021,12,9,13.8,80,20.6,64,0,0,Green,CLK
664020efaa38843775c17525,2021,12,10,15,100,21.4,64,0,0,Green,CLK
664020efaa38843775c17526,2021,12,11,13.8,80,21.7,66,0,0,Green,CLK
664020efaa38843775c17527,2021,12,12,11,70,22,66,0,0,Green,CLK
664020efaa38843775c17528,2021,12,13,14.9,40,19.1,57,0,0,Green,CLK
664020efaa38843775c17529,2021,12,14,9.8,50,20.5,62,Trace,0,Green,CLK
664020efaa38843775c1752a,2021,12,15,12.5,80,21.6,76,1.5,0,Green,CLK
664020efaa38843775c1752b,2021,12,16,15.7,90,23.5,77,0.9,0,Green,CLK
664020efaa38843775c1752c,2021,12,17,14.3,30,21.7,63,Trace,0,Green,CLK
664020efaa38843775c1752d,2021,12,18,16.4,30,17.8,48,0,0,Green,CLK
664020efaa38843775c1752e,2021,12,19,14,50,17.6,37,0,0,Green,CLK
664020efaa38843775c1752f,2021,12,20,16.5,40,16.4,72,15.5,0,Green,CLK
664020efaa38843775c17530,2021,12,21,12.2,360,15.9,90,12.8,0,Green,CLK
664020efaa38843775c17531,2021,12,22,8.3,360,19,75,0,0,Green,CLK
664020efaa38843775c17532,2021,12,23,11.8,80,19.9,76,0.4,0,Green,CLK
664020efaa38843775c17533,2021,12,24,6.9,330,20,81,0.2,0,Green,CLK
664020efaa38843775c17534,2021,12,25,11,50,19.3,68,Trace,0,Green,CLK
664020efaa38843775c17535,2021,12,26,16.8,40,14.4,71,4,0,Green,CLK
664020efaa38843775c17536,2021,12,27,12.8,30,10.7,77,3.2,0,Green,CLK
664020efaa38843775c17537,2021,12,28,10.9,50,13.7,69,0.2,0,Green,CLK
664020efaa38843775c17538,2021,12,29,12,320,17,71,0,0,Green,CLK
664020efaa38843775c17539,2021,12,30,11.1,340,17.4,68,0,0,Green,CLK
664020efaa38843775c1753a,2021,12,31,11.4,50,18.2,68,Trace,0,Green,CLK
664020efaa38843775c1753b,2022,1,1,9.2,90,17.5,72,0,0,Green,CLK
664020efaa38843775c1753c,2022,1,2,9.1,100,18.3,68,0,0,Green,CLK
664020efaa38843775c1753d,2022,1,3,10.6,80,18.9,73,0,0,Green,CLK
664020efaa38843775c1753e,2022,1,4,15.4,90,20.4,60,0,0,Green,CLK
664020efaa38843775c1753f,2022,1,5,12.3,80,20.8,71,0.4,0,Green,CLK
664020efaa38843775c17540,2022,1,6,12.2,100,20.4,73,0,0,Green,CLK
664020efaa38843775c17541,2022,1,7,11.1,100,18.9,72,0,0,Green,CLK
664020efaa38843775c17542,2022,1,8,10.1,50,17.5,69,0,0,Green,CLK
664020efaa38843775c17543,2022,1,9,12.7,80,18.4,70,0,0,Green,CLK
664020efaa38843775c17544,2022,1,10,10.6,60,18.3,71,Trace,0,Green,CLK
664020efaa38843775c17545,2022,1,11,15.8,360,15.1,66,2.1,0,Green,CLK
664020efaa38843775c17546,2022,1,12,10.5,50,15.6,62,0,0,Green,CLK
664020efaa38843775c17547,2022,1,13,11.4,20,16.9,53,0,0,Green,CLK
664020efaa38843775c17548,2022,1,14,21.5,80,16.8,67,0,0,Green,CLK
664020efaa38843775c17549,2022,1,15,17.8,80,19,75,0,0,Green,CLK
664020efaa38843775c1754a,2022,1,16,15.6,80,19.8,73,0,0,Green,CLK
664020efaa38843775c1754b,2022,1,17,13.8,70,18.5,75,0,0,Green,CLK
664020efaa38843775c1754c,2022,1,18,11.4,330,16.8,73,Trace,0,Green,CLK
664020efaa38843775c1754d,2022,1,19,11.8,310,16.9,63,0,0,Green,CLK
664020efaa38843775c1754e,2022,1,20,9.5,70,17.4,64,0,0,Green,CLK
664020efaa38843775c1754f,2022,1,21,16.1,90,18.6,72,4.9,0,Green,CLK
664020efaa38843775c17550,2022,1,22,16.3,100,18.3,82,0.1,0,Green,CLK
664020efaa38843775c17551,2022,1,23,13.5,90,19.6,81,0.1,0,Green,CLK
664020efaa38843775c17552,2022,1,24,12.2,90,20.2,85,0.6,0,Green,CLK
664020efaa38843775c17553,2022,1,25,11.3,80,18.9,80,Trace,0,Green,CLK
664020efaa38843775c17554,2022,1,26,13.5,90,19.8,77,Trace,0,Green,CLK
664020efaa38843775c17555,2022,1,27,11,60,20.2,81,Trace,0,Green,CLK
664020efaa38843775c17556,2022,1,28,17.7,100,19.5,80,0,0,Green,CLK
664020efaa38843775c17557,2022,1,29,14.1,320,17.8,76,0,0,Green,CLK
664020efaa38843775c17558,2022,1,30,17.8,330,14.8,61,0,0,Green,CLK
664020efaa38843775c17559,2022,1,31,14.4,40,13.1,63,Trace,0,Green,CLK
664020efaa38843775c1755a,2022,2,1,11.7,10,12.3,85,2,0,Green,CLK
664020efaa38843775c1755b,2022,2,2,10.7,350,13.7,89,1,0,Green,CLK
664020efaa38843775c1755c,2022,2,3,12.8,350,11.9,85,2.4,0,Green,CLK
664020efaa38843775c1755d,2022,2,4,14.5,360,13.4,67,Trace,0,Green,CLK
664020efaa38843775c1755e,2022,2,5,12.5,50,14.2,63,0,0,Green,CLK
664020efaa38843775c1755f,2022,2,6,16.8,90,16.5,66,0,0,Green,CLK
664020efaa38843775c17560,2022,2,7,20.8,80,16.7,81,0.1,0,Green,CLK
664020efaa38843775c17561,2022,2,8,11.3,340,16.4,73,Trace,0,Green,CLK
664020efaa38843775c17562,2022,2,9,14.2,320,14.7,75,0,0,Green,CLK
664020efaa38843775c17563,2022,2,10,13,330,16.1,76,0,0,Green,CLK
664020efaa38843775c17564,2022,2,11,13.3,80,19.2,76,0,0,Green,CLK
664020efaa38843775c17565,2022,2,12,8.8,330,19.4,78,0,0,Green,CLK
664020efaa38843775c17566,2022,2,13,13.2,330,15.9,85,2,0,Green,CLK
664020efaa38843775c17567,2022,2,14,11.7,360,16.3,70,0.9,0,Green,CLK
664020efaa38843775c17568,2022,2,15,13.6,90,17.8,72,0,0,Green,CLK
664020efaa38843775c17569,2022,2,16,25.3,100,18,68,0,0,Green,CLK
664020efaa38843775c1756a,2022,2,17,29.6,90,16.2,84,3.2,0,Green,CLK
664020efaa38843775c1756b,2022,2,18,31.1,90,17.2,77,Trace,0,Green,CLK
664020efaa38843775c1756c,2022,2,19,14.5,30,11.9,91,29.5,0,Green,CLK
664020efaa38843775c1756d,2022,2,20,16.1,30,8,89,57.9,0,Green,CLK
664020efaa38843775c1756e,2022,2,21,12.1,20,8.3,91,44.8,0,Green,CLK
664020efaa38843775c1756f,2022,2,22,13.3,350,9.5,93,44.6,0,Green,CLK
664020efaa38843775c17570,2022,2,23,16.5,350,11.3,73,1.9,0,Green,CLK
664020efaa38843775c17571,2022,2,24,11.3,320,11.7,66,0,0,Green,CLK
664020efaa38843775c17572,2022,2,25,8.5,30,14.7,65,0,0,Green,CLK
664020efaa38843775c17573,2022,2,26,9.1,70,16.9,67,0,0,Green,CLK
664020efaa38843775c17574,2022,2,27,13.8,90,18.2,72,0,0,Green,CLK
664020efaa38843775c17575,2022,2,28,20.2,90,20.1,64,0,0,Green,CLK
664020efaa38843775c17576,2022,3,1,8.4,60,22.1,69,0,0,Green,CLK
664020efaa38843775c17577,2022,3,2,14.6,90,21.3,76,0,0,Green,CLK
664020efaa38843775c17578,2022,3,3,25.6,100,20.4,67,0,0,Green,CLK
664020efaa38843775c17579,2022,3,4,8.2,60,21,75,0,0,Green,CLK
664020efaa38843775c1757a,2022,3,5,11.6,260,20.9,81,0,0,Green,CLK
664020efaa38843775c1757b,2022,3,6,27.8,90,20.3,70,0,0,Green,CLK
664020efaa38843775c1757c,2022,3,7,15.9,320,19.9,65,5.8,0,Green,CLK
664020efaa38843775c1757d,2022,3,8,15.6,50,17.8,43,0,0,Green,CLK
664020efaa38843775c1757e,2022,3,9,17.5,90,19.3,50,0,0,Green,CLK
664020efaa38843775c1757f,2022,3,10,18.8,80,21.8,53,0,0,Green,CLK
664020efaa38843775c17580,2022,3,11,12.9,70,22.1,68,0,0,Green,CLK
664020efaa38843775c17581,2022,3,12,13,70,23.2,63,0,0,Green,CLK
664020efaa38843775c17582,2022,3,13,11.4,60,24.2,69,Trace,0,Green,CLK
664020efaa38843775c17583,2022,3,14,10,70,24.3,73,0,0,Green,CLK
664020efaa38843775c17584,2022,3,15,12.5,260,23.6,76,0,0,Green,CLK
664020efaa38843775c17585,2022,3,16,19.7,90,23.2,72,0,0,Green,CLK
664020efaa38843775c17586,2022,3,17,11.5,80,24.9,79,0.8,0,Green,CLK
664020efaa38843775c17587,2022,3,18,8,260,24.7,79,0,0,Green,CLK
664020efaa38843775c17588,2022,3,19,16.8,80,24.9,74,0,0,Green,CLK
664020efaa38843775c17589,2022,3,20,25.8,80,21.9,84,5.5,0,Green,CLK
664020efaa38843775c1758a,2022,3,21,21.5,90,24.3,81,Trace,0,Green,CLK
664020efaa38843775c1758b,2022,3,22,16.7,90,25.6,83,0.1,0,Green,CLK
664020efaa38843775c1758c,2022,3,23,12.9,50,17.4,90,73.1,0,Green,CLK
664020efaa38843775c1758d,2022,3,24,25.5,80,18,88,0.2,0,Green,CLK
664020efaa38843775c1758e,2022,3,25,31.7,210,24.6,84,1.5,0,Green,CLK
664020efaa38843775c1758f,2022,3,26,24.3,220,27.4,78,0.1,0,Green,CLK
664020efaa38843775c17590,2022,3,27,13.4,330,22.1,75,Trace,0,Green,CLK
664020efaa38843775c17591,2022,3,28,11.5,30,17.2,86,24.1,0,Green,CLK
664020efaa38843775c17592,2022,3,29,12.1,80,19.8,76,Trace,0,Green,CLK
664020efaa38843775c17593,2022,3,30,16.8,90,23.5,66,Trace,0,Green,CLK
664020efaa38843775c17594,2022,3,31,18.3,100,25.8,62,0,0,Green,CLK
664020efaa38843775c17595,2022,4,1,19.5,100,20,73,0.2,0,Green,CLK
664020efaa38843775c17596,2022,4,2,14.3,10,14.9,75,2.9,0,Green,CLK
664020efaa38843775c17597,2022,4,3,15.8,50,18.8,44,0,0,Green,CLK
664020efaa38843775c17598,2022,4,4,16.3,90,20.4,48,0,0,Green,CLK
664020efaa38843775c17599,2022,4,5,11.9,90,21.7,55,0,0,Green,CLK
664020efaa38843775c1759a,2022,4,6,11,80,22.9,56,0,0,Green,CLK
664020efaa38843775c1759b,2022,4,7,15.5,90,23.6,57,0,0,Green,CLK
664020efaa38843775c1759c,2022,4,8,18.5,90,24.1,41,0,0,Green,CLK
664020efaa38843775c1759d,2022,4,9,18,100,23.7,57,0,0,Green,CLK
664020efaa38843775c1759e,2022,4,10,11.8,80,24.2,60,0,0,Green,CLK
664020efaa38843775c1759f,2022,4,11,9.9,270,25.6,69,0,0,Green,CLK
664020efaa38843775c175a0,2022,4,12,11.6,150,26,70,0,0,Green,CLK
664020efaa38843775c175a1,2022,4,13,10.2,240,26,75,0,0,Green,CLK
664020efaa38843775c175a2,2022,4,14,12.4,310,25.5,64,2.5,0,Green,CLK
664020efaa38843775c175a3,2022,4,15,27.8,100,25,61,0,0,Green,CLK
664020efaa38843775c175a4,2022,4,16,30,100,22.9,67,0,0,Green,CLK
664020efaa38843775c175a5,2022,4,17,19.3,100,22,66,0.6,0,Green,CLK
664020efaa38843775c175a6,2022,4,18,14.3,330,21.5,74,Trace,0,Green,CLK
664020efaa38843775c175a7,2022,4,19,8.9,360,19.1,83,1,0,Green,CLK
664020efaa38843775c175a8,2022,4,20,8.9,260,21.6,75,0,0,Green,CLK
664020efaa38843775c175a9,2022,4,21,10.3,270,24.5,70,0,0,Green,CLK
664020efaa38843775c175aa,2022,4,22,14.3,150,25.9,76,Trace,0,Green,CLK
664020efaa38843775c175ab,2022,4,23,10.3,100,27.1,75,Trace,0,Green,CLK
664020efaa38843775c175ac,2022,4,24,13,150,27.5,75,0,0,Green,CLK
664020efaa38843775c175ad,2022,4,25,14.1,160,28.2,73,0,0,Green,CLK
664020efaa38843775c175ae,2022,4,26,13.3,190,28.1,74,0,0,Green,CLK
664020efaa38843775c175af,2022,4,27,12,160,28.9,71,0,0,Green,CLK
664020efaa38843775c175b0,2022,4,28,19.9,150,29,71,0,0,Green,CLK
664020efaa38843775c175b1,2022,4,29,10.7,90,28.9,71,0,0,Green,CLK
664020efaa38843775c175b2,2022,4,30,21,100,26.5,76,Trace,0,Green,CLK
664020efaa38843775c175b3,2022,5,1,19.3,40,20.2,87,65.9,0,Green,CLK
664020efaa38843775c175b4,2022,5,2,12.9,30,18.9,76,26.9,0,Green,CLK
664020efaa38843775c175b5,2022,5,3,14.3,40,22.7,56,0,0,Green,CLK
664020efaa38843775c175b6,2022,5,4,13.1,80,24.8,57,0,0,Green,CLK
664020efaa38843775c175b7,2022,5,5,13.8,90,25.8,64,0,0,Green,CLK
664020efaa38843775c175b8,2022,5,6,14.1,90,26.1,68,0,0,Green,CLK
664020efaa38843775c175b9,2022,5,7,12.3,80,25.6,73,1.1,0,Green,CLK
664020efaa38843775c175ba,2022,5,8,14.6,100,25.8,61,Trace,0,Green,CLK
664020efaa38843775c175bb,2022,5,9,14.2,90,26.1,71,Trace,0,Green,CLK
664020efaa38843775c175bc,2022,5,10,15.5,100,26.6,81,0.9,0,Green,CLK
664020efaa38843775c175bd,2022,5,11,14.2,90,25.8,89,77.9,0,Green,CLK
664020efaa38843775c175be,2022,5,12,18.6,220,26.1,87,118.8,710,Amber,CLK
664020efaa38843775c175bf,2022,5,13,14.1,240,25.9,89,85.6,430,Red,CLK
664020efaa38843775c175c0,2022,5,14,10.9,100,24.9,90,2.8,0,Green,CLK
664020efaa38843775c175c1,2022,5,15,21.1,90,23.5,87,9.4,0,Green,CLK
664020efaa38843775c175c2,2022,5,16,14,40,20.3,79,2.9,0,Green,CLK
664020efaa38843775c175c3,2022,5,17,13.2,40,22.7,65,Trace,0,Green,CLK
664020efaa38843775c175c4,2022,5,18,16,100,25.4,42,0,0,Green,CLK
664020efaa38843775c175c5,2022,5,19,13.5,90,26.2,56,Trace,0,Green,CLK
664020efaa38843775c175c6,2022,5,20,9.7,270,27.4,68,0,0,Green,CLK
664020efaa38843775c175c7,2022,5,21,11.4,100,27.2,70,0,0,Green,CLK
664020efaa38843775c175c8,2022,5,22,25.5,100,26.3,74,Trace,0,Green,CLK
664020efaa38843775c175c9,2022,5,23,27.1,90,25.2,83,Trace,0,Green,CLK
664020efaa38843775c175ca,2022,5,24,20.3,90,26.1,83,0.2,0,Green,CLK
664020efaa38843775c175cb,2022,5,25,16.2,90,26.4,84,0.3,0,Green,CLK
664020efaa38843775c175cc,2022,5,26,14.2,150,27.8,79,Trace,0,Green,CLK
664020efaa38843775c175cd,2022,5,27,9.5,220,27.4,86,31.4,0,Green,CLK
664020efaa38843775c175ce,2022,5,28,17.3,190,29,76,0.1,0,Green,CLK
664020efaa38843775c175cf,2022,5,29,15.8,150,29.5,73,0.9,0,Green,CLK
664020efaa38843775c175d0,2022,5,30,11.9,150,29.4,72,Trace,0,Green,CLK
664020efaa38843775c175d1,2022,5,31,10.9,150,28.4,78,5.4,0,Green,CLK
664020efaa38843775c175d2,2022,6,1,11.8,200,29.2,75,0.6,0,Green,CLK
664020efaa38843775c175d3,2022,6,2,17.7,210,29.4,74,0.9,0,Green,CLK
664020efaa38843775c175d4,2022,6,3,19.4,200,29.5,76,8.2,0,Green,CLK
664020efaa38843775c175d5,2022,6,4,22.5,200,30.1,73,0.7,0,Green,CLK
664020efaa38843775c175d6,2022,6,5,22.9,200,30.1,72,Trace,0,Green,CLK
664020efaa38843775c175d7,2022,6,6,18.5,220,29.2,78,20,0,Green,CLK
664020efaa38843775c175d8,2022,6,7,14.9,230,28,82,14.6,235,Amber,CLK
664020efaa38843775c175d9,2022,6,8,13.2,70,26.2,88,114.1,450,Red,CLK
664020efaa38843775c175da,2022,6,9,13,210,27.5,80,16.9,0,Green,CLK
664020efaa38843775c175db,2022,6,10,12.8,220,27.5,82,8.6,0,Green,CLK
664020efaa38843775c175dc,2022,6,11,14,220,27.6,83,13.2,135,Amber,CLK
664020efaa38843775c175dd,2022,6,12,19.3,210,28.9,80,69.4,0,Green,CLK
664020efaa38843775c175de,2022,6,13,24.1,210,29.6,75,0,0,Green,CLK
664020efaa38843775c175df,2022,6,14,17.3,220,27.7,82,21.9,75,Amber,CLK
664020efaa38843775c175e0,2022,6,15,11.8,250,27.4,80,14.7,130,Amber,CLK
664020efaa38843775c175e1,2022,6,16,17.4,210,28.6,76,Trace,0,Green,CLK
664020efaa38843775c175e2,2022,6,17,22.1,210,29.6,73,Trace,0,Green,CLK
664020efaa38843775c175e3,2022,6,18,20.3,200,29.5,74,3.1,0,Green,CLK
664020efaa38843775c175e4,2022,6,19,22.3,190,29.9,75,Trace,0,Green,CLK
664020efaa38843775c175e5,2022,6,20,23.5,200,29.7,74,0.3,0,Green,CLK
664020efaa38843775c175e6,2022,6,21,20.2,200,29.7,74,0.3,0,Green,CLK
664020efaa38843775c175e7,2022,6,22,15.4,210,30.2,70,Trace,0,Green,CLK
664020efaa38843775c175e8,2022,6,23,14.6,160,30.3,70,Trace,0,Green,CLK
664020efaa38843775c175e9,2022,6,24,12,230,30.2,68,0,0,Green,CLK
664020efaa38843775c175ea,2022,6,25,14.1,230,30.1,68,0,0,Green,CLK
664020efaa38843775c175eb,2022,6,26,12.6,150,30.2,70,2,0,Green,CLK
664020efaa38843775c175ec,2022,6,27,13.6,160,30.4,69,Trace,0,Green,CLK
664020efaa38843775c175ed,2022,6,28,11.7,160,31.1,62,0,0,Green,CLK
664020efaa38843775c175ee,2022,6,29,13.6,100,30.4,72,0.1,0,Green,CLK
664020efaa38843775c175ef,2022,6,30,16.2,70,28.1,82,33,0,Green,CLK
664020efaa38843775c175f0,2022,7,1,31.3,80,28,80,45.1,140,Amber,CLK
664020efaa38843775c175f1,2022,7,2,41.8,110,27.4,83,108.6,0,Green,CLK
664020efaa38843775c175f2,2022,7,3,39.3,180,29.7,75,0.1,0,Green,CLK
664020efaa38843775c175f3,2022,7,4,30.4,200,29.3,77,Trace,0,Green,CLK
664020efaa38843775c175f4,2022,7,5,19.9,210,29.2,79,9.1,0,Green,CLK
664020efaa38843775c175f5,2022,7,6,12.7,210,29.4,75,5.5,0,Green,CLK
664020efaa38843775c175f6,2022,7,7,14.6,150,29.3,79,7.1,0,Green,CLK
664020efaa38843775c175f7,2022,7,8,15.3,100,30.5,71,Trace,0,Green,CLK
664020efaa38843775c175f8,2022,7,9,16.1,100,30.4,74,Trace,0,Green,CLK
664020efaa38843775c175f9,2022,7,10,15.6,100,31,69,Trace,0,Green,CLK
664020efaa38843775c175fa,2022,7,11,12.5,100,30.8,68,0,0,Green,CLK
664020efaa38843775c175fb,2022,7,12,13.8,100,30.6,70,0,0,Green,CLK
664020efaa38843775c175fc,2022,7,13,11,150,31,64,0,0,Green,CLK
664020efaa38843775c175fd,2022,7,14,13.1,150,30.6,71,0,0,Green,CLK
664020efaa38843775c175fe,2022,7,15,11.6,210,31.1,70,Trace,0,Green,CLK
664020efaa38843775c175ff,2022,7,16,19.3,220,31.3,70,Trace,0,Green,CLK
664020efaa38843775c17600,2022,7,17,21.5,220,31.5,68,Trace,0,Green,CLK
664020efaa38843775c17601,2022,7,18,16.1,210,31.4,69,0,0,Green,CLK
664020efaa38843775c17602,2022,7,19,14.7,150,31.1,70,1.5,0,Green,CLK
664020efaa38843775c17603,2022,7,20,16.5,150,31.5,67,Trace,0,Green,CLK
664020efaa38843775c17604,2022,7,21,13.4,160,31.5,62,0,0,Green,CLK
664020efaa38843775c17605,2022,7,22,10.3,240,31.8,60,0,0,Green,CLK
664020efaa38843775c17606,2022,7,23,12.1,230,32.3,65,0,0,Green,CLK
664020efaa38843775c17607,2022,7,24,11.4,240,32.7,63,0,0,Green,CLK
664020efaa38843775c17608,2022,7,25,11.8,230,32.7,65,0,0,Green,CLK
664020efaa38843775c17609,2022,7,26,13.9,240,31.8,65,0,0,Green,CLK
664020efaa38843775c1760a,2022,7,27,11.9,230,31.4,64,0,0,Green,CLK
664020efaa38843775c1760b,2022,7,28,11.8,230,31.9,66,0,0,Green,CLK
664020efaa38843775c1760c,2022,7,29,9,240,32.5,67,0,0,Green,CLK
664020efaa38843775c1760d,2022,7,30,8.8,70,30.1,74,26.9,90,Amber,CLK
664020efaa38843775c1760e,2022,7,31,10.3,260,31.4,70,0,0,Green,CLK
664020efaa38843775c1760f,2022,8,1,11.3,250,31.7,65,0,0,Green,CLK
664020efaa38843775c17610,2022,8,2,11.2,230,31.7,65,Trace,0,Green,CLK
664020efaa38843775c17611,2022,8,3,9.4,70,29.1,72,0.3,0,Green,CLK
664020efaa38843775c17612,2022,8,4,10.8,140,27.4,84,68.4,90,Amber,CLK
664020efaa38843775c17613,2022,8,5,12.5,80,26.7,87,52.1,562,Amber,CLK
664020efaa38843775c17614,2022,8,6,12.2,80,28.4,83,15.6,0,Green,CLK
664020efaa38843775c17615,2022,8,7,16.1,100,30.5,72,0.1,0,Green,CLK
664020efaa38843775c17616,2022,8,8,14.8,90,29,79,5.7,0,Green,CLK
664020efaa38843775c17617,2022,8,9,23.2,90,27.1,84,48.6,0,Green,CLK
664020efaa38843775c17618,2022,8,10,28.1,110,27.5,85,121.4,0,Green,CLK
664020efaa38843775c17619,2022,8,11,17.1,100,27.2,86,46.3,0,Green,CLK
664020efaa38843775c1761a,2022,8,12,8.9,70,26.5,87,52.2,205,Amber,CLK
664020efaa38843775c1761b,2022,8,13,10.5,60,28.7,77,0,0,Green,CLK
664020efaa38843775c1761c,2022,8,14,9.1,150,29.7,74,1.5,0,Green,CLK
664020efaa38843775c1761d,2022,8,15,10.3,270,30.5,73,Trace,0,Green,CLK
664020efaa38843775c1761e,2022,8,16,10.9,70,30.2,73,2.2,0,Green,CLK
664020efaa38843775c1761f,2022,8,17,17.3,100,29.1,78,4.9,125,Amber,CLK
664020efaa38843775c17620,2022,8,18,11.3,90,28.8,80,3.4,0,Green,CLK
664020efaa38843775c17621,2022,8,19,12.6,110,29.2,76,2,0,Green,CLK
664020efaa38843775c17622,2022,8,20,18.4,110,28.7,76,9,0,Green,CLK
664020efaa38843775c17623,2022,8,21,15,150,29.6,76,18.7,0,Green,CLK
664020efaa38843775c17624,2022,8,22,11.5,230,30.6,72,0,0,Green,CLK
664020efaa38843775c17625,2022,8,23,10,220,31.8,71,0,0,Green,CLK
664020efaa38843775c17626,2022,8,24,20,70,31.9,65,3,0,Green,CLK
664020efaa38843775c17627,2022,8,25,27.3,110,27.2,83,64.9,0,Green,CLK
664020efaa38843775c17628,2022,8,26,15.6,150,29.6,76,Trace,0,Green,CLK
664020efaa38843775c17629,2022,8,27,10.1,240,30.1,75,0,0,Green,CLK
664020efaa38843775c1762a,2022,8,28,10.6,280,30.8,74,0,0,Green,CLK
664020efaa38843775c1762b,2022,8,29,9.7,60,30.2,76,0.5,0,Green,CLK
664020efaa38843775c1762c,2022,8,30,9.1,250,30.2,72,Trace,0,Green,CLK
664020efaa38843775c1762d,2022,8,31,8.3,350,30.2,75,0.2,0,Green,CLK
664020efaa38843775c1762e,2022,9,1,10.8,80,29.9,76,12.2,0,Green,CLK
664020efaa38843775c1762f,2022,9,2,16.2,10,29.9,59,0,0,Green,CLK
664020efaa38843775c17630,2022,9,3,18.8,330,30,52,0,0,Green,CLK
664020efaa38843775c17631,2022,9,4,16.3,320,30.7,53,0,0,Green,CLK
664020efaa38843775c17632,2022,9,5,11.9,310,31.3,53,0,0,Green,CLK
664020efaa38843775c17633,2022,9,6,11.9,110,31.4,54,0,0,Green,CLK
664020efaa38843775c17634,2022,9,7,18.8,100,29.3,73,Trace,0,Green,CLK
664020efaa38843775c17635,2022,9,8,14.1,60,30.1,64,Trace,0,Green,CLK
664020efaa38843775c17636,2022,9,9,11.3,80,30.4,46,Trace,0,Green,CLK
664020efaa38843775c17637,2022,9,10,9.5,70,29.6,64,0,0,Green,CLK
664020efaa38843775c17638,2022,9,11,9.3,240,30.3,68,0,0,Green,CLK
664020efaa38843775c17639,2022,9,12,10.4,230,31.6,55,0,0,Green,CLK
664020efaa38843775c1763a,2022,9,13,9.2,230,32.2,48,0,0,Green,CLK
664020efaa38843775c1763b,2022,9,14,11.1,290,32.3,43,0,0,Green,CLK
664020efaa38843775c1763c,2022,9,15,9.1,180,31.6,48,0,0,Green,CLK
664020efaa38843775c1763d,2022,9,16,8.8,270,31.6,56,0,0,Green,CLK
664020efaa38843775c1763e,2022,9,17,11.1,210,31.6,62,0,0,Green,CLK
664020efaa38843775c1763f,2022,9,18,13.3,230,31.6,66,1.4,0,Green,CLK
664020efaa38843775c17640,2022,9,19,12.1,260,29.4,72,7.5,0,Green,CLK
664020efaa38843775c17641,2022,9,20,17.8,100,30.1,69,Trace,0,Green,CLK
664020efaa38843775c17642,2022,9,21,21.4,100,29.3,62,0.1,0,Green,CLK
664020efaa38843775c17643,2022,9,22,16.7,100,29.5,63,0,0,Green,CLK
664020efaa38843775c17644,2022,9,23,11.2,80,29.1,69,0.5,0,Green,CLK
664020efaa38843775c17645,2022,9,24,19,100,29.1,63,0,0,Green,CLK
664020efaa38843775c17646,2022,9,25,12.9,80,29.2,66,0,0,Green,CLK
664020efaa38843775c17647,2022,9,26,14.8,90,29.9,64,0,0,Green,CLK
664020efaa38843775c17648,2022,9,27,23.2,90,30.2,64,Trace,0,Green,CLK
664020efaa38843775c17649,2022,9,28,27,100,29.9,64,0,0,Green,CLK
664020efaa38843775c1764a,2022,9,29,23.2,100,28.5,75,10.3,0,Green,CLK
664020efaa38843775c1764b,2022,9,30,15.3,80,26.5,87,58.6,290,Amber,CLK
664020efaa38843775c1764c,2022,10,1,16.9,90,28.6,78,1.2,0,Green,CLK
